,Date,User,Tweet
647,2022-07-14 15:06:29+00:00,Curie94,Independence day &lt;&lt;&lt;&lt;&lt;&lt; gota resignation day #SriLankaProtests
648,2022-07-14 15:04:54+00:00,Chukkiiiiiii,"okay now your turn @RW_UNP 
is your resignation letter ready? if not get it ready before you gonna start travel with Ranil too

#GoHomeRanil #GoHomeGota #අරගලයටජය #SriLankaProtests #SriLanka #Aragalaya #lka #slnews #SriLankanpoliticalcrisis"
649,2022-07-14 15:03:28+00:00,selectedevil01,I would check that letter to see if there is a disappearing messages setting on it… #SriLankaProtests #GotaGoHome2022
650,2022-07-14 15:02:13+00:00,munza14,"Ranil Wickremesinghe is your resignation letter ready?
#LKA #SriLanka #GoHomeGota"
651,2022-07-14 15:01:19+00:00,udaraumd,"This would be the only decision that he cannot reverse ever. 

#SriLankaProtests #GoHomeGota #SriLanka"
652,2022-07-14 15:00:45+00:00,SajiniKW_97,"And Gota went home 

#lka #SriLankaProtests #SriLanka"
653,2022-07-14 14:58:48+00:00,PrabodOfficial,"#EXCLUSIVE Sri Lankan President Rajapaksa's original resignation letter to be flown into Colombo from Singapore at the earliest - Reuters
#lka #SriLankaCrisis"
654,2022-07-14 14:54:48+00:00,GehanDG,"Gotabaya Rajapaksa has resigned. It is crucial that parliament is not impeded from electing a new president.

Neither by political leaders nor protesters.

It can meet IMMEDIATELY under the Constitution and Presidential Elections (Special Provisions) Act. 

#SriLankaProtests"
655,2022-07-14 14:54:19+00:00,NishiTwt,"During #Covid pandemic we were hearing updates of covid virus spreading from country to country. Now we are hearing updates of much worser GOTA on the run, from region to another region.
🏃🏻‍♂️💨🛩🧳💰
What a turnaround!

#SriLanka #SriLankaProtests
#SriLankaPresident 
#GoHomeGota"
656,2022-07-14 14:54:11+00:00,tumalk,"Cheers mate. Click “Next Episode” ⏭
#SriLankaProtests #srilanka #lka #gotawenthome"
657,2022-07-14 14:53:52+00:00,Ashok2103,"#SriLankaProtests #SriLanka 
British MP Calls For International Arrest Warrant Against Gotabaya Rajapaksa
#GotabayaRajapaksa"
658,2022-07-14 14:53:18+00:00,Rishant40553611,"So what next?
Let's track the next flight coming to Srilanka with gota's signature from Singapore 😑
#SriLankaProtests #Srilanka"
659,2022-07-14 14:52:58+00:00,malik_yogy,Arrest @GotabayaR #ArrestGotabaya #SriLankaProtests
660,2022-07-14 14:52:42+00:00,leodarshan1,"PM @RW_UNP  swearing tomorrow morning  as a president 
#SriLankaProtests #SriLankanpoliticalcrisis"
661,2022-07-14 14:52:09+00:00,Journo_Sreeja,"#Srilanka 

CELEBRATION IN THE AIR AS PROTESTORS HEAR GOTABAYA RAJAPAKSA’S RESIGNATION

#SrilankaCrisis"
662,2022-07-14 14:51:07+00:00,Chukkiiiiiii,"Will surely miss your ""hodatama karana"" wada @GotabayaR 😪😂

come and visit us okay🥺🤣

#GotabayaRajapaksha #shameonyou #SriLankaProtests #අරගලයටජය #SriLanka #Aragalaya #lka #slnews"
663,2022-07-14 14:49:02+00:00,MythMyst1,"It seems situation is ready for #coup d'etat in #SriLanka but please don't let it happen, please.

#SriLankaProtests"
664,2022-07-14 14:48:12+00:00,shyfly11061,"Okay he’s gone. But this doesn’t feel victorious as long as Mahinda, Basil and Namal roam free. They were the pioneers of this downfall of the country and should be punished 

#GoHomeGota 
#ArrestRajapaksas"
665,2022-07-14 14:48:05+00:00,sandunarosha,"Speaker has received the @GotabayaR 's resign letter. But it will officially announce tomorrow morning after Attorney General confirm the legitimate of the letter.

#SriLankaProtests  #SriLankanpoliticalcrisis"
666,2022-07-14 14:48:04+00:00,Adnan_Thesecond,"More than 3 months after work, in the rain, middle of day and night we have been to the protest with our fellow Sri Lankans. And today I can proudly say we did it! And #Gota is going down in history as the first president who was thrown out by the people #SriLankaProtests"
667,2022-07-14 14:47:33+00:00,Ashok2103,"#SriLankaProtests #SriLanka 
Maldives Speaker says President GR has resigned"
668,2022-07-14 14:47:21+00:00,haya2022SL,"And we thought we will never see the day! Goodbye @GotabayaR and rest of the Rajapaksa clan!
#SriLankaProtests"
669,2022-07-14 14:47:20+00:00,ricky_simms,#gotawenthome. Now what's next? #SriLankaCrisis #SriLankaProtests
670,2022-07-14 14:46:33+00:00,KenziOnAir,"The word is that he will be going to #Dubai after collecting his #money from #Singapore. This is a rumour, but recently we've know the word on the streets are true.

#SriLanka #lka #protest #aragalaya #GotabayaRajapaksa #GoHomeGota #GotaGoHome #maldive #trending #BreakingNews"
671,2022-07-14 14:45:58+00:00,ChathurangaHapu,"Gotabaya Rajapaksa has emailed his signed letter of resignation to the Speaker. Speaker wants to see the original signature. Original will be brought to Colombo from Singapore in the next available flight by a DPL officer.

@bbcsinhala @rangaba #SriLankaProtests"
672,2022-07-14 14:45:42+00:00,jaknap_73,#SriLankaProtests so Rajapaksa were so clever that no one understood their plan and let SriLanka go the way it has gone..Looks quite unreal in this age of IT and social media..
673,2022-07-14 14:45:03+00:00,leodarshan1,"President Gotabaya's resign Letter send to attorney general for legislative purposes
#SriLankaProtests #SriLankanpoliticalcrisis"
674,2022-07-14 14:44:50+00:00,StupidDumBunny,"#Aragalaya is not over until 🦊 @RW_UNP is kicked out of this
#Aragalaya #SriLankaProtests #SriLankanpoliticalcrisis #EconomicCrisisInSrilanka"
675,2022-07-14 14:44:36+00:00,thisisparthiban,Speaker's media office says that they have received the letter of resignation from President Gotabaya Rajapaksa &amp; they are checking the legality of the letter. #SriLankaProtests
676,2022-07-14 14:43:57+00:00,UNPunOfficial,"Who should the parliament select as new president?

#SriLanka #SriLankaProtests #SriLankaCrisis #GotaGoGama #GoHomeGota"
677,2022-07-14 14:41:01+00:00,Miths_19,"Finally gota giyaaaaaaaaa 💃💃💃💃💃💃💃💃💃

@GotabayaR bye bye uncle 👋👋

#අරගලයටජය #GoHomeGota #SriLankaProtests #SriLanka"
678,2022-07-14 14:40:24+00:00,Vidiyallk,#SriLanka: Speaker's media office says President #GotabayaRajapaksha's letter of resignation has been received. Official announcement will be done once legality of the letter is confirmed #lka #SriLankaCrisis
679,2022-07-14 14:39:28+00:00,george_twittes,Speaker has received President's resignation letter and it is presently being authenticated as a mandatory procedure. Speaker to officially announce it later tonight #SriLankaProtests #srilanka
680,2022-07-14 14:38:24+00:00,Chukkiiiiiii,"Dear Presidents from all over the country,
Please note that the Past president Gotabaya Rajapaksha didn't resign but was kicked out by the people. 

Thank you
Sincerely
Sri Lankans who are making milk rice rn.
 #අරගලයටජය #SriLankaProtests #SriLanka #Aragalaya #lka #GoHomeGota"
681,2022-07-14 14:38:20+00:00,ItsLovableRowdy,"Bad ppl would be the leader repeatedly in this wrld but A good person among 99 bad persons wll anyway succeed his ambition atleast fr 1 day

The god wll ful fil his like atleast fr 1 day evn if the whole wrld attacks him

Hence Proved

Believe in God

#SriLanka #SriLankaProtests"
682,2022-07-14 14:36:21+00:00,george_twittes,"Two Diesel shipments of 40,000 MTs' each and a 40,000 MT, Petrol shipment to arrive in Sri Lanka after 15 July: CPC #SriLankaProtests #srilanka"
683,2022-07-14 14:33:47+00:00,chandimasri269,"Sri Lanka has been looking for to delay the reimbursement of $11 billion in Chinese credits since January 10 when Chinese minister Wang Yi gone by Colombo. Meanwhile China has not reacted to this ask. 

#SriLankaProtests #SrilankanEconomicCrisis"
684,2022-07-14 14:33:16+00:00,WafaWaseem7,"GOTA GONE  🇱🇰💪🤘

#SriLankaProtests #SriLankanpoliticalcrisis 
#SrilankanEconomicCrisis 
#SriLankaToday #sendback"
685,2022-07-14 14:33:00+00:00,HaseefS,I bet few mins later we will hear. Singapore speaker says no resignation letter was signed #GoHomeGota #SriLankaProtests #srilanka
686,2022-07-14 14:32:28+00:00,dinidu,"If Gotabaya has resigned as suggested this is a huge victory for everyone who protested in their own way for #GotaGoHome.

This now makes RW succeeding president. He must immediately summon Parliament for it to elect a president, because he doesn't have a moral claim for the job."
687,2022-07-14 14:30:36+00:00,Becca__jp,"🚨Speaker Mahinda Yapa Abeywardena CONFIRMS that President @GotabayaR's letter of resignation has been received

An official announcement is to be made once the legality of the letter is confirmed, his Media Division announced 

#lka #SriLanka #SriLankaCrisis #SriLankaProtests"
688,2022-07-14 14:28:41+00:00,mimomarkets,"Why not #India annex #SriLankan Island and rule it?
#SriLankanpoliticalcrisis #SriLankaProtests #SriLankans"
689,2022-07-14 14:28:11+00:00,tamil_butterfly,"Now it's just a gotta 🤪🤪🤪🤪

#GoHomeGota   #lka #GoHomeRanil #අරගලයටජය #BRAKINGNEWS #SriLankaCrisis #SriLankaProtests #SriLankaEconomicCrisis #SriLankaToday #SrilankaNews #news #LocalNews #Trending   #LatestNews  #lka #viral  #politics  #memes #tv  #sports #business"
690,2022-07-14 14:28:06+00:00,AthaudaDasuni,"🚨 Speaker Mahinda Yapa Abeywardena says the much anticipated letter of resignation from President @GotabayaR has been RECEIVED. 

Legality and validity of the letter being checked now… 

#lka #SriLankaProtests #SriLankanpoliticalcrisis"
691,2022-07-14 14:27:59+00:00,KeshiniDias,"අරගලයට ජය 
Along way to go...But thank you for protesting and ousting an incompetent leader. So much work to do.. but we can all rest today. 

#SriLankaProtests 
#SriLanka"
692,2022-07-14 14:27:28+00:00,abuyusuf201,"These four days have been the toughest for the Tom Pachaya
#SriLankaProtests 
#lka
#SriLankanpoliticalcrisis 
#SriLanka"
693,2022-07-14 14:27:00+00:00,GlimmerSays,"It's no private visit, he is fleeing his responsibilities, if he stayed, the SL would have lynched him.
#SriLankaProtests 
#GotabayaRajapaksa"
694,2022-07-14 14:26:59+00:00,PrabodOfficial,"Speaker's Media Office says that they have received the letter of resignation from President @GotabayaR &amp; they are checking the legality of the letter.
#lka #SriLankaCrisis"
695,2022-07-14 14:26:53+00:00,Kirann0707,"Sri Lankan President @GotabayaR emails his resignation to the parliamentary speaker, earlier president had fled to #Maldives due to the political crisis and from there he has reached #Singapore.
Finally the #Rajapaksas are down 
#SriLankaProtests #SriLankanpoliticalcrisis #Peace"
696,2022-07-14 14:25:50+00:00,Shane09364487,"If the Aragalaya is telling everyone to resign, who’s going to run the country? #SriLankaProtests #SriLankanpoliticalcrisis #SrilankanEconomicCrisis"
697,2022-07-14 14:25:21+00:00,WeleWelagedara,Gotabaya resigned (apparently). Now let's push the international community for his arrest. #SriLankaProtests
698,2022-07-14 14:23:41+00:00,AanMur,Sources confirm #Gota has officially #Resigned ! #GoHomeGota
699,2022-07-14 14:23:26+00:00,ryinaaaaa,Where that letter at #SriLankaProtests
700,2022-07-14 14:23:01+00:00,ajan264,"Firecrackers 🧨💥in Hatton ✌🏻

#SriLanka
#SriLankaProtests 
#SriLankaCrisis 
#Aragalaya"
701,2022-07-14 14:22:57+00:00,brucewaynelk,Just remembered that Pakistan cricket team is stuck in some hotel in Colombo while all this craziness is unfolding 😅 #SriLankaProtests #GoHomeGota
702,2022-07-14 14:22:47+00:00,kalindukaru,"Speaker's media office says that they have received the letter of resignation from President Gotabaya Rajapaksa &amp; they are checking the legality of the letter.

#SriLankaProtests"
703,2022-07-14 14:22:33+00:00,abdur_adil,"Sri Lankan President Gotabaya Rajapaksa emails resignation letter to parliamentary speaker – Reuters
#SriLankaProtests #SriLankanpoliticalcrisis 
#پشتون_کوجینےدیں 
#امپورٹڈ_حکومت_نامنظور"
704,2022-07-14 14:22:30+00:00,nay_athu94,"Is the speaker waiting for some kind of Nethakat?
 🙄
The level of anxiety for this one letter man! 
#SriLankaProtests #srilanka"
705,2022-07-14 14:22:00+00:00,Manazirfowzeer,"President @GotabayaR has resigned

#GoHomeGota   #lka #GoHomeRanil #අරගලයටජය #BRAKINGNEWS #SriLankaCrisis #SriLankaProtests #SriLankaEconomicCrisis #SriLankaToday #SrilankaNews #news #LocalNews #Trending   #LatestNews  #lka #viral  #politics  #memes #tv  #sports"
706,2022-07-14 14:21:32+00:00,MohdHai1,"#SriLankan need a president and PM who can fix the economy. Instead of focusing economy, thinking to suppress protests will be another disaster and waste of time. #SriLankaProtests #SriLankaCrisis @CBKsrilanka @sajithpremadasa @anuradisanayake @pcranawaka @generalfonseka"
707,2022-07-14 14:21:29+00:00,leodarshan1,"Foreign media has reported that Gotabaya Rajapaksa had send his resignation letter to the Speaker. Speaker will officially announce soon.
#SriLankaProtests #SriLankanpoliticalcrisis"
708,2022-07-14 14:21:22+00:00,Michael90063914,"#CyrilMustResign #PhalaPhalaFarmGate @CyrilRamaphosa @PresidencyZA
Mr phalaphala is toughening his security and has been laundering more money to offshore account, just in case we #SriLankaProtests him"
709,2022-07-14 14:20:12+00:00,its_umeshkumar,This is like my girl finiding a new boy friend and he is telling me that she broke up with me and asking me to move forward.. WTF 🤔🤔 #SriLankaProtests #GotaGoHome2022 @GotabayaR #lka #srilanka
710,2022-07-14 14:19:25+00:00,pjha2000,"Gotabaya Rajapaksha resigned.

Citizens of Srilanka Won.🇱🇰

Democracy Won.

#SriLankaProtests
#GotaGoHome2022
#GotabayaRajapaksha
#GotaResign"
711,2022-07-14 14:19:05+00:00,zacky041,"Soft signal out☝
Reviewed by @RW_UNP and Speaker. Decision pending 😂🔥
#GoHomeGota2022 #GoHomeRajapaksas #GoHomeRanil #SriLankaProtests #SriLankaCrisis"
712,2022-07-14 14:19:00+00:00,Niteshfearless,"Srilankan President Gotabaya Rajpaksha sends hi resignation letter to Speaker confirms Speaker's office

#SriLankaProtests"
713,2022-07-14 14:18:41+00:00,shashwatlover,#Rajapaksa should not escape #SriLankaProtests they should help possible way .. because u can’t run from anyone .. god is watching no one will trust you again .. please be there to help sri lanka
714,2022-07-14 14:18:15+00:00,ChamSumanapala,"Unconfirmed reports say Singaporeans are jubilant at the second coming of Lee Kuan Yew.

#GotabayaRajapaksa #SriLankaProtests #Singapore #lka #Zimbabwean"
715,2022-07-14 14:18:02+00:00,qos_books,"Saw some tweets mentioning that president Gotabhaya has given the resignation letter to the speaker of the parliament.
#SriLankaPresident #SriLankaProtests #SriLankanpoliticalcrisis #SriLanka #GotaGoGama #GotaGoHome2022"
716,2022-07-14 14:17:22+00:00,jksanj,"Just Sharing ! 
“Pakistan has reached a staff-level agreement with the International Monetary Fund, a milestone that would pave the way for the release of an additional $1.2 billion in loans and unlock more funding” 

#SriLankaProtests #GotoJailGota"
717,2022-07-14 14:17:09+00:00,antripathi101,"#GotabayaRajapaksa resigns as #SriLankan President
#SriLankaProtests #SriLankanpoliticalcrisis"
718,2022-07-14 14:16:51+00:00,ChathuraDissa,"Why resignation letter is late?
Because longer it takes, we lower our expectations we had to do after that. We think ""Oh! finally the letter came &amp; that's the win""
#GoHomeGota 
#ArrestRajapaksas"
719,2022-07-14 14:16:45+00:00,MunishPandeyy,#GotabayaRajapaksha resigns as President of Sri Lanka #SriLankanpoliticalcrisis #SriLankaProtests
720,2022-07-14 14:15:16+00:00,ajan264,"Don’t celebrate more ! 

Who know Sinhalese will vote rajapaksha and bring them in next election 😉

#SriLanka
#SriLankaProtests 
#Aragalaya"
721,2022-07-14 14:14:32+00:00,tamil_butterfly,"Maldives Speaker says President GR has resigned 

#GoHomeGota   #lka #GoHomeRanil #අරගලයටජය #BRAKINGNEWS #SriLankaCrisis #SriLankaProtests #SriLankaEconomicCrisis #SriLankaToday #SrilankaNews #news #LocalNews #Trending   #LatestNews  #lka #viral  #politics  #memes #tv  #sports"
722,2022-07-14 14:14:30+00:00,sandarumalshan2,"Gotabaya Rajapaksa officially kicked out by  the people
#GoHomeGota #GotaGoGama #SriLankaProtests #SriLankanpoliticalcrisis"
723,2022-07-14 14:14:24+00:00,mrtsatish,President resigned before the prime minister #srilanka #SriLankaProtests #Aragalaya
724,2022-07-14 14:14:13+00:00,Vidiyallk,#SriLanka: #Maldives Speaker and ex-President Mohamed Nasheed says #SriLankan President #GotabayaRajapaksha has resigned #lka #SriLankaCrisis
725,2022-07-14 14:14:01+00:00,rinoos_am,The President of Sri Lanka Gotabaya Rajapaksa has sent  the letter of resignation from his post as President of Sri Lanka to the Speaker #lka #srilanka #SriLankaProtests
726,2022-07-14 14:13:55+00:00,ChamindraH,Crackers going in neighborhood.. Did that damn letter come? #GoHomeGota #lka
727,2022-07-14 14:13:26+00:00,UpscScreenshots,#GotabayaRajapaksa Resigns as the President of #SriLanka . He will be regarded as one of the weekest Leader this great country has seen in its history. #SriLankaProtests #SriLankanpoliticalcrisis #SriLankaPresident #SriLankans #SriLankaProtests
728,2022-07-14 14:13:25+00:00,Ashoke_Raj,Speaker has received GR's resignation letter and it is presently being authenticated as a mandatory procedure. #SriLankaProtests
729,2022-07-14 14:11:35+00:00,Shash4444,"🇱🇰 Would love to be at GGG right now.

To witness the peaceful celebration. To hear the joy of victory.
To feel the hopefulness of change.

#SriLanka #SriLankaProtests #SriLankaCrisis"
730,2022-07-14 14:11:24+00:00,Naazick,"Came to power by alienating &amp; attacking Muslims. 
Stayed in power by persecuting Muslims. 
Ran away from power to a Muslim country on a Muslim airline with Muslims eating Halal food. 
@GotabayaR 
 I hope you believe in karma now 🖕
#GoHomeGota"
731,2022-07-14 14:11:22+00:00,fazboyeee,#SriLankaProtests @GotabayaR okay then remove or change your twitter bio as former or chased president of #SriLankan .Then we will try to believe .
732,2022-07-14 14:10:55+00:00,jinath,"Gotabaya had list of court cases before becoming the president. So now its time to say #comehomegota #gotacomehome

#lka #SriLankaProtests #srilanka #SriLankanpoliticalcrisis"
733,2022-07-14 14:10:12+00:00,Dushankariyawas,Finally!!!#GoHomeGota
734,2022-07-14 14:09:48+00:00,iwooyou26,"Finally, Gota has resigned.This is power of people. People must win. Sri Lankans must win. Salute to the Sri Lankan protesters 🇱🇰 ❤️

#අරගලයටජය  #SriLankaProtests"
735,2022-07-14 14:09:31+00:00,AkalankaLR,"President Gotabaya Rajapakse finally sent his resignation letter to spokesman Mahinda Yapa Abeywardena
- News Sources -
#GoHomeGota #GoHomeRanil #giveusourstolenmoneyback"
736,2022-07-14 14:08:53+00:00,araj05,"Finally! 

#GoHomeGota to #GoneHomeGota

Thank you 🙏🏻 Srilankan Lee Kuan Yew"
737,2022-07-14 14:07:38+00:00,therawrtruth,"Is the Speaker only communicating with  @straits_times , Hiru and @newsradiolk now? 🤨

WHERE THAT LETTER?

#SriLankaCrisis #EconomicCrisisLK #ProtestsLK"
738,2022-07-14 14:07:25+00:00,scabralreports,"Reuters reports that President Gotabaya Rajapaksa has emailed a letter of resignation to the Speaker of Parliament.

And an entire country waits with bated breath…

#SriLanka #SriLankaProtests #lka"
739,2022-07-14 14:07:11+00:00,tamil_butterfly,"The sound of firecrackers near our house is ear-piercing, people are celebrating the victory 

#GoHomeGota   #lka #GoHomeRanil #අරගලයටජය #BRAKINGNEWS #SriLankaCrisis #SriLankaProtests #SriLankaEconomicCrisis #SriLankaToday #SrilankaNews #news #LocalNews #Trending   #LatestNews"
740,2022-07-14 14:06:53+00:00,tharangasiri,"Don’t believe a word of @GotabayaR and @RW_UNP until both of them sends an officially letter says; 
“I have resigned”. 
Also it has to be fully dated.

#GoHomeGota 
#GoHomeGota2022 
#GoHomeRajapaksas 
#GoHomeRanil"
741,2022-07-14 14:06:51+00:00,aryanprakash90,"Sri Lanka president Gotabaya Rajapaksa emails resignation letter to parliamentary speaker, reports Reuters #SriLankaProtests"
742,2022-07-14 14:06:25+00:00,priyatharshan1,The President of Sri Lanka Gotabaya Rajapaksa has sent  the letter of resignation from his post as President of Sri Lanka to the Speaker #lka #srilanka #SriLankaProtests
743,2022-07-14 14:06:05+00:00,lukshayanmuthu,Congratulation to all who fought in @gohomegota struggle . We achieved it 🔥now the substitute GOTA must go #gohomegota #gohomeranil #aragalayatajaya #SriLankanpoliticalcrisis
744,2022-07-14 14:05:13+00:00,SheainF,"Certain individuals are celebrating the expulsion of Gotabaya as if they alone did it.

Some are even hugging 🐀

#Aragalaya #SriLankaProtests"
745,2022-07-14 14:05:09+00:00,vivekbajpai84,"#BREAKING The President of Sri Lanka #GotabayaRajapaksha has sent the letter of resignation from his post as President of Sri Lanka to the Speaker 
#SriLankaProtests"
746,2022-07-14 14:02:25+00:00,dinuka_jeremy,I hear Fireworks!!!! #GoHomeGota #FinallyGone
747,2022-07-14 14:02:24+00:00,prithvrj,"Why is it that recently leaders after losing popular mandate or elections  are refusing to resign - #DonaldTrump, #BorisJohnson, #GotabayaRajapaksha? Will they not go unless there are public protests or unless the Army intervenes? Is there a lesson for India? #SriLankaCrisis"
748,2022-07-14 14:02:13+00:00,Ceylonnewslk,"Gotabaya Rajapaksa has directed his letter of resignation as the President of Sri Lanka to the Speaker of House. 
#SriLanka #SriLankaProtests"
749,2022-07-14 14:01:57+00:00,thilankadinush,"We must thankful to the youth crew who did well and organized at Galle-face enduring nights. Without you guys, we couldn't achieved any. @GotabayaR will become the first executive who resigned his duties. Together we won. #SriLankaProtests"
750,2022-07-14 14:01:25+00:00,Ano425009,"Now the dear speaker of @ParliamentLK will say he has to wait for the original letter, බලන්නකෝ. . . #aragalayatajaya #SriLankaProtests #ProtestLK #SriLanka"
751,2022-07-14 14:00:00+00:00,SehgalRahesha,"JUST IN: Gotabaya Rajapaksa has resigned as the president of Sri Lanka. This comes after Gotabaya and his wife reached Singapore.

#SriLankaProtests"
752,2022-07-14 13:58:56+00:00,madhuriadnal,"BREAKING 🇱🇰 : Sri Lankan President Gotabaya Rajapaksa officially resigns

♦️The President of Sri Lanka Gotabaya Rajapaksa has sent the letter of resignation from his post as President of Sri Lanka to the Speaker - local media confirms 

#SriLankaProtests #ProtestsLK"
753,2022-07-14 13:58:41+00:00,AthaudaDasuni,"🇱🇰 #SriLanka on Edge. 

Main protest site near the Presidential Secretariat of #Colombo already chanting phrases of jubilation. 

All eyes on the #Speaker of #SriLanka now who is YET TO make an official statement… 

#SriLankaProtests #SriLankanpoliticalcrisis #lka"
754,2022-07-14 13:58:09+00:00,NischaiVats,"#GotabayaRajapaksha Sri Lanka President resigns amid unprecedented protests across #SriLanka 
#SriLankaProtests #SriLankanpoliticalcrisis"
755,2022-07-14 13:57:59+00:00,milindat,"So are we talking about Digital Signature or Scanned and PDF?

@YapaMahinda 

#SriLankaProtests"
756,2022-07-14 13:57:42+00:00,dillovesred,Umm.. where’s the resignation letter Gota?? We need proof. #GoHomeGota #GoHomeGota2022
757,2022-07-14 13:57:12+00:00,Ahmadeen_seb,"#SriLankaProtests | Speaker receives President Gotabaya Rajapaksa's resignation letter
Reference: @ndtv

#SriLanka #Twitter #TwitterDown #supermoon #PoliticsToday"
758,2022-07-14 13:56:56+00:00,manithaperera,Seems GR @GotabayaR has finally submitted his resignation letter. Who will claim the power in the next couple of days? #SriLankaCrisis #SriLankanpoliticalcrisis
759,2022-07-14 13:54:10+00:00,NishiTwt,"- Please do NOT give any official residencies to past presidents
- Do not give any allowance after they stepped down

Please change the system.. Let these ppl not burden people anymore..

#GoHomeGota #GoHomeGota2022"
760,2022-07-14 13:53:40+00:00,Sanj_news,#SriLankaProtests | Speaker receives President Gotabaya Rajapaksa's resignation letter
761,2022-07-14 13:53:28+00:00,jiaerxon,I will not believe until I see the letter from my own eyes 🙂#GoHomeGota
762,2022-07-14 13:53:27+00:00,udy_0120,"Speaker announced that he received the letter  ✅
Firecrackers ✅
So where’s the letter ?

#SriLanka #GotabayaRajapaksha #lka #news #SriLankaProtests"
763,2022-07-14 13:53:02+00:00,genuinevid,Ranil won’t resign; he’s a self centered egomaniac who didn’t even wanna give up the party leadership to others. He will resign only when pigs fly. Besides he’ll be useless as tits on a bull. #SriLanka #Lka #EconomicCrisisLK #GoHomeRanil #FuelCrisisLK #SLnews #GoHomeGota
764,2022-07-14 13:52:47+00:00,jessiefer,"Message in a bottle seen floating over off Singaporean shores... 👀
කොහොමහරි  එව්වනෙ. දැන් එව්වෙ නෑ කියන්න බෑනෙ 

#GoHomeGota #GoHomeRanil #Showustheresignation"
765,2022-07-14 13:52:26+00:00,Chukkiiiiiii,"One down and many to go
#අරගලයටජය #SriLankaProtests #srilanka #lka"
766,2022-07-14 13:52:26+00:00,JLydiaHenshaw,"#SriLankaProtests One effective solution for ruler/ruler conflict is partnership, with top-down services helping communities help themselves and ask for helpful or necessary *achievable* change at the top. Asking for bad solutions makes things worse, causing greater misfortune."
767,2022-07-14 13:52:17+00:00,sgprabuofficial,The President of Sri Lanka Gotabaya Rajapaksa has sent the letter of resignation from his post as President of Sri Lanka to the Speaker. Reports Hiru #LKA  #SriLanka #SriLankaCrisis
768,2022-07-14 13:51:58+00:00,FathhanFarook,"Gotabaya Rajapaksha has handed over  the resignation later to the speaker 

Good bye the most disgraced president in the entire world! Civil organizations, lawyers, Please make him pay for the crimes he committed against #SriLankans from the war to the #economiccrisis #GoHomeGota"
769,2022-07-14 13:51:35+00:00,gogotagama,We did it #GoHomeGota #GoHomeGota2022
770,2022-07-14 13:51:17+00:00,SharminiDNS,"So, the much awaited letter has finally arrived!
It's confirmed.
#SLnews #Aragalaya #SriLankaProtests"
771,2022-07-14 13:51:16+00:00,VixzyXO,Show us the letter! #GotaGoHome
772,2022-07-14 13:50:42+00:00,gihaanw,"Finally we are rid of this War Criminal. 

Now we need to get rid of the Batalanda Criminal @RW_UNP 

#අරගලයටජය 

#lka #SriLanka #GoHomeGota #GoHomeRanil #SriLankaProtests #SLnews #Aragalaya"
773,2022-07-14 13:50:26+00:00,AmeenRislan,"Medical leave
#SriLankaProtests #SriLankanpoliticalcrisis 
#SriLankan #SrilankanEconomicCrisis"
774,2022-07-14 13:50:09+00:00,MBKariyawasam,"If we criticise/show something bad about ""අරගලය"", we become ""බයියා"" immediately. 

This is not a good sign for the අරගලය.

#lka #SriLankaProtests
#SriLankanpoliticalcrisis"
775,2022-07-14 13:49:55+00:00,SriLankaTweet,The President of Sri Lanka Gotabaya Rajapaksa has sent the letter of resignation from his post as President of Sri Lanka to the Speaker. Reports Hiru #LKA  #SriLanka #SriLankaCrisis
776,2022-07-14 13:49:30+00:00,udaraumd,"I don't believe until I see the resignation letter. 

#SriLankaProtests #GoHomeGota #GoHomeRanil #SriLanka"
777,2022-07-14 13:48:17+00:00,akakawwa,"Finally we can say good bye to ""#GoHomeGota""
අරගලයට ජය!"
778,2022-07-14 13:46:53+00:00,lka4ONE,"RT @ChathurangaHapu: President Gotabhaya Rajapaksa has sent his letter of resignation to the speaker of #Parliament 

@GotabayaR @RW_UNP #SriLankaProtests #Singapore"
779,2022-07-14 13:45:46+00:00,Skandha92,Speaker’s office clarifies that they have NOT received the resignation letter yet from president @GotabayaR but is expecting to receive it very soon #SriLankaProtests
780,2022-07-14 13:45:40+00:00,Devaka10,Gota Gone? #GoHomeGota #GoHomeRanil #lka #SriLankaProtests
781,2022-07-14 13:45:24+00:00,george_twittes,President Gotabaya Rajapaksa is scheduled to send his letter of resignation to the Speaker in a short while - Hiru #LKA #SriLanka #SriLankaCrisis
782,2022-07-14 13:44:01+00:00,UlfathUwais,Gotabaya Rajapaksha has tendered his resignation to the speaker- Hiru News #lka #SriLankaProtests #SriLankaCrisis
783,2022-07-14 13:43:17+00:00,Chukkiiiiiii,"Gotabaya Rajapaksha has handed over  the resignation later to the speaker 

Good bye the most disgraced president in the entire world! Civil organizations, lawyers, Please make him pay for the crimes he committed against #SriLankans from the war to the #economiccrisis #GoHomeGota"
784,2022-07-14 13:43:02+00:00,MpGovinda,"Finally! Now it’s your turn @RW_UNP 
#SriLankaProtests"
785,2022-07-14 13:42:46+00:00,tr_firefly,"At long last the much awaited resignation letter has apparently been sent by @GotabayaR but at what cost? What lies ahead? Can we really celebrate as long as @RW_UNP  has captured the power against the people's mandate? 
#SriLankaProtests 
#GoHomeRanil 
#SriLanka"
786,2022-07-14 13:42:21+00:00,therawrtruth,"While GR is touristing around, can our MPs actually bring forth an impeachment motion and impeach him? 

Lawyers of Twitter, this can be done yeah? 

#SriLankaCrisis #EconomicCrisisLK #ProtestsLK"
