,Date,User,Tweet
967,2022-07-27 13:06:59+00:00,PrabodOfficial,"IMF says Sri Lanka should kick off debt restructuring talks with bilateral lender China &amp; technical talks on a new IMF programme are ongoing with both officials from the Finance Ministry &amp; Central Bank
#lka #SriLankaCrisis"
968,2022-07-27 12:49:58+00:00,Serendib24,The Proclamation on the state of emergency declared by the #ActingPresident under the Public Security Ordinance was approved in @ParliamentLk today (27) by a majority of 57 Votes with 120 voting in favour and 63 voting against it. #Srilanka #lka #SriLankaCrisis
969,2022-07-27 12:44:05+00:00,singintherainn,"Some people already started thinking of Gota was way better than Ranil. OMG. 
#SriLankaProtests"
970,2022-07-27 12:41:54+00:00,ChiranjitForU,Staying is Sri Lanka is like stay is a detox paradise now. #SriLankaCrisis
971,2022-07-27 12:20:07+00:00,RizwanStWEET,"Proclamation on the State of Emergency declared by President, passed in Parliament by a majority of 57 votes
- Voted for: 120
- Voted against: 63

#SriLankaCrisis #ProtestLK #PoliticalCrisisLK #EconomicCrisisLK #SriLanka #LKA #SL"
972,2022-07-27 12:19:09+00:00,Vidiyallk,Proclamation on the State of Emergency passed in Parliament by a majority of 57 votes; 120 voted for and 63 voted against #lka #SriLanka #SriLankaCrisis
973,2022-07-27 12:15:12+00:00,ThiwaLokuliyana,"❗️EMERGENCY LAW PASSED IN PARLIAMENT 

Proclamation on the State of Emergency passed in Parliament by a majority of 57 votes. 

120 voted for and 63 voted against. 

#lka #SriLankaCrisis #SriLanka"
974,2022-07-27 12:14:21+00:00,AthaudaDasuni,"❗️EMERGENCY LAW PASSED IN PARLIAMENT 

Proclamation on the State of Emergency passed in Parliament by a majority of 57 votes. 

120 voted for and 63 voted against. 

#lka #SriLankaCrisis #SriLanka"
975,2022-07-27 12:12:37+00:00,priyatharshan1,Proclamation on the state of emergency declared under the Public Security Ordinance was approved by a majority of  57 votes.120 votes were received in favour and 63 votes against #lka #SriLanka #EconomicCrisisLK #SriLankaCrisis #SriLankaEconomicCrisis
976,2022-07-27 12:12:20+00:00,venuri_iii,"🅱️reaking❗️

Emergency Law passed in Parliament 

Proclamation on the State of Emergency declared under the Public Security Ordinance was approved by a majority of  57 votes.

🔺120 Votes in Favour 
🔺 63 Votes against

#SriLankaProtests #SriLanka #lka"
977,2022-07-27 12:10:01+00:00,DaliyStories,"The Proclamation on the state of Emergency announced by the Acting President under the Public Security Ordinance was passed by a majority of 57 votes.
.
. 
120 votes were cast in favor of it and 63 votes were cast against it!

#SriLankaCrisis #Aragalaya #SLnews #ProtestLK #lka"
978,2022-07-27 12:09:41+00:00,Becca__jp,"📢The Proclamation on the state of Emergency announced by then Acting President @RW_UNP under the Public Security Ordinance was passed by a majority of 57 votes

120 votes were cast in favor of it and 63 votes were cast against it

#lka #SriLanka #SriLankaProtests #SriLankaCrisis"
979,2022-07-27 12:08:15+00:00,muditha,"Emergency 120 vs 63 approved. Next Parliament meeting is on the 9th August. Now hunting time.
#lka #SriLankaProtests #StateOfEmergency"
980,2022-07-27 12:07:54+00:00,PrabodOfficial,"Proclamation on the State of Emergency passed in Parliament.
Votes in Favor - 120
Votes Against - 63
#lka #SriLankaCrisis"
981,2022-07-27 12:04:49+00:00,KieranARA,"I feel sorry for #Aragalaya and #gohomegota #GoHomeRanil protestors. They’ll arrest / torture you for a signature saying you have broken the law. Just sign the papers, your ass will thank u for it

Once @GotabayaR returns, one happy family again. #lka #SriLankaProtests #srilanka"
982,2022-07-27 12:00:26+00:00,Minusha32859028,"While we all think the #Aragalaya and #GotaGoHome campaigns have made some significant strides, we cannot deny the urgent need for action to bring pragmatic solutions and next steps that would help the country move forward towards sustainable recovery on all fronts (PESTEEL)"
983,2022-07-27 11:35:39+00:00,Hyd_Rocker,"Countries with highest default risk right now
1 . #ElSalvador 
2. #Ghana 
3. #Tunisia 
4. #Pakistan 

Their economies might fall any time following the path of Srilankan Economic Collapse. #SriLankaCrisis"
984,2022-07-27 11:33:17+00:00,drexter00,strip the voting rights of anyone who is above 70 #SriLankaCrisis
985,2022-07-27 11:22:59+00:00,ChamiraAthauda,"Batalanda Commission - appointed  by CBK to investigate torture &amp; killing - recommended the gov. to take legal action against opposition leader RW &amp; to strip him of his civic rights, which would have made him ineligible to run for elections.

#gohomegota 
#GoHomeRajapaksas

1/5"
986,2022-07-27 11:14:16+00:00,SanojBass,"We know how lazy the #SriLankan mentality is when we vote for @RW_UNP because he could bring more foreign aid &amp; loans for the country. 
#SriLankaEconomicCrisis #srilanka"
987,2022-07-27 11:01:33+00:00,uniindianews,"Sri Lanka: US ambassador Julie Chung met President Ranil Wickremesinghe today in his office to discuss solutions to Sri Lanka's economic and political crises.

#SriLankaCrisis #USA"
988,2022-07-27 10:58:54+00:00,AmitkR69933788,"Very interesting 
USA is helping ukerain by funding them for WAR
But
Not helping srilank when there is economy crisis.. 
People need food petrole etc 
But USA is buzy funding war..
#USA #SriLankaCrisis #UNO #WhosWhoOfGSU #Indian"
989,2022-07-27 10:53:40+00:00,PereraRanith,Ranil Wickramasinghe will try and stabilize the political and economical situation for a short period to make way for Gotabaya Rajapaksas to return to the country. He might return before the end of next month. #SriLankaCrisis
990,2022-07-27 10:37:29+00:00,NadiraACader,Why doesn’t the #GoSL lay off the abuse of the public under the guise of cracking down on the revolution and just do their jobs ffs? #SriLankaCrisis
991,2022-07-27 10:36:40+00:00,imxrrr,"All these politicians discredited the people's protest by calling kudu kara yo, only 50000 etc. I have one request for you go for a general election to prove that people are still with you. 

#SriLankaCrisis #SriLankaProtests"
992,2022-07-27 10:17:35+00:00,CharithHapuara1,"False hope being used as a weapon. Never thought about this.
#FuelCrisisLK.

@kanchana_wij @RW_UNP @DCRGunawardena"
993,2022-07-27 10:07:09+00:00,iamfawaz,"Save the dollars, uplift the local economy did they say and use @PickMeLK . Now oh, they are so unaffordable, @Uber_SL is cheaper they say. Damned if you, damned if you don’t 🤷🏽‍♂️
#SriLankaProtests #SriLanka #SriLankaCrisis"
994,2022-07-27 09:58:01+00:00,PrabodOfficial,"Four suspects arrested for torching the private residence of President Ranil Wickremesinghe further remanded to the 10th of August
#lka #SriLankaCrisis"
995,2022-07-27 09:56:08+00:00,finityfund,Supreme Court issues notice on Ex-President GR to make submissions on the 1st of August with regard to the applications filed calling for an investigation against those responsible for leading the country and the people into #bankruptcy #SriLankaCrisis #SriLankaEconomicCrisis
996,2022-07-27 09:46:41+00:00,jinath,"Has anyone seen the economic recovery plan by @RW_UNP government?  Any idea how they r going to build investor’s trust ? 

#lka #GoHomeRanil #SriLankaCrisis #SriLankaProtests #SriLanka"
997,2022-07-27 09:04:17+00:00,AapKaPakistan,#Pakistan is running into a financial and economical crisis. Should people solidarize and start protesting similar to the #SriLankaProtests in order to change the political situation in Pakistan?
998,2022-07-27 08:54:29+00:00,BranaMurugu,"dear @kanchana_wij , pls add an option to DELETE REGISTRATION Option in the Fuel Pass system. If a person bought a new bike (registered), this option wil allow him 2 register 4 new qr code. the old QR code with old dtail will be deleted permanently on system. #lka #FuelCrisisLK"
999,2022-07-27 08:50:15+00:00,Welikumbura,".@IUSFSL activist &amp; #journalist Anthoney Weranga was abducted by a group in civil attire who came from a blue jeep (GC 0342.) We are looking at a ruthless #fascist #dictator trying to retain his power however it is possible.

#lka #SriLankaProtests #MediaFreedom #GoHomeRanil"
1000,2022-07-27 08:27:58+00:00,ranjanratnam,"Srilanka Fuel app can solve the problem. But the problem is the app. Well, it's nice to know it's FREE but FREE IS DANGER. Our information is sold to third parties and whoever is involved in this app will be very rich by selling information
@RW_UNP
#gohomegota #SrilankaPresident"
1001,2022-07-27 08:16:55+00:00,PrabodOfficial,"Four people including gangster 'Pas Podda' injured in a shooting close to the Gampaha Court Complex - Police
#lka #SriLankaCrisis"
1002,2022-07-27 08:09:03+00:00,JeweGusa,Sri lanka 🇱🇰 how is the queuing this week? Same or better or worse?? Asking for myself #srilanka #FuelCrisisLK
1003,2022-07-27 08:09:00+00:00,sunandadesh,"අන්තරේ වෙරංගව සුදු වෑන් එකක දාගෙන ගිහින් දැන් - එසැනණ පුවතක්.
Weranga, activist student of IUSF has been abducted by a white van, according to informed sources. #SriLankaProtests"
1004,2022-07-27 08:01:44+00:00,tr_firefly,"Any plans for August 9th? 
#SriLankaCrisis"
1005,2022-07-27 08:00:38+00:00,omarkhayum,"AnOcracy (Anarchy and Democracy) is a rising discussion in South Asia recently, I think. Seems interesting!!

#ANARCHY #democracy #anocracy #SouthAsia #SriLankaCrisis #Pakistan #Nepal #PoliticsLive #PoliticsToday"
1006,2022-07-27 07:48:25+00:00,dineshind_,"The Straits Times in Singapore reports that the government of Singapore has extended the short-term visit pass granted to former President @GotabayaR by 14 days.
#lka #SriLankaCrisis #SriLanka"
1007,2022-07-27 07:35:15+00:00,shaf_azeez,"Do you really think this parliament is going to give us a solutions? They only have time to throw the blame at #Aragalaya! These so called politicians don’t won’t to address the real problem, don’t won’t to accept their mistakes! 

#SriLankaEconomicCrisis"
1008,2022-07-27 07:31:59+00:00,sarithran,"An idea. @kanchana_wij
How to save time on the fuel queue? WHAT IF we could obtain predesignated volumes of fuel in cans at predesignated rates? People would come with money at hand, collect the can, go. We can get rid of the vehicles, to which they can pour at home #FuelCrisisLK"
1009,2022-07-27 07:25:08+00:00,imjournalistRK,"In a fresh influx, six more Sri Lankan Tamils reach Indian shores this morning near Dhanushkodi in Ramanthapuram. 

With this 130 Lankan nationals have reached so far to take refuge following the #SriLankaEconomicCrisis #rameswaram"
1010,2022-07-27 07:16:45+00:00,PrabodOfficial,"The Supreme Court extends the international travel ban imposed on Former President Mahinda Rajapaksa and former Minister Basil Rajapaksa until the 2nd of August.
#lka #SriLankaCrisis"
1011,2022-07-27 07:16:04+00:00,PrabodOfficial,"Chief Government Whip Prasanna Ranatunga says as the Minister of Urban Development, he believes the protesters should be relocated from Galle Face.
#lka #SriLankaCrisis"
1012,2022-07-27 06:58:49+00:00,gihani_amare,"Bangladesh is going to the IMF now because their forex reserves to $39.67bn to $45.5 bn a year earlier. *Cries in Sri Lankan* Nevertheless, good on them for learning from us and not doing things at the eleventh hour.  #SriLankaEconomicCrisis"
1013,2022-07-27 06:58:27+00:00,RizwanStWEET,"The Supreme Court has extended the travel ban imposed on former Finance Ministers Mahinda Rajapaksa &amp; Basil Rajapaksa until August 2, as they were named respondents in a case filed over the #EconomicCrisisLK

#SriLankaCrisis #ProtestLK #PoliticalCrisisLK #SriLanka #LKA #SL"
1014,2022-07-27 06:55:49+00:00,SharminiDNS,"Amazing how some, including certain Colombo based diplomats are unable to distinguish between a peaceful protester and a rioter/hooligan/insurgent/thug!

#SriLankaProtests #srilankanpoliticalcrisis #lka"
1015,2022-07-27 06:48:58+00:00,IamSivaranjan,"The Supreme Court has extended the travel ban imposed on former President Mahinda Rajapaksa &amp; former minister Basil Rajapaksa until August 2, as they were named respondents in a case filed over the economic crisis. 

#lka #SriLanka #SriLankaCrisis"
1016,2022-07-27 06:48:52+00:00,venuri_iii,"Former PM’s travel ban extended

Supreme Court extends the travel ban imposed on former Prime Minister Mahinda Rajapaksa and former Finance Minister Basil Rajapaksa until August 2nd.

#SriLankaProtests #SriLanka #lka"
1017,2022-07-27 06:48:28+00:00,AthaudaDasuni,"The Supreme Court has extended the travel ban imposed on former President Mahinda Rajapaksa &amp; former minister Basil Rajapaksa until August 2, as they were named respondents in a case filed over the economic crisis. 

#lka #SriLanka #SriLankaCrisis"
1018,2022-07-27 06:30:34+00:00,venuri_iii,"Singapore extends visa for Former President

Singapore has allowed former President Gotabaya Rajapaksa to stay in the country for an additional 14 days &amp; he is now able to stay in Singapore until August 11.

#SriLankaProtests #SriLanka #lka"
1019,2022-07-27 05:56:51+00:00,shanyahampath,It is easy to teach critical thinking but it isn’t easy to learn. The whole world will be a better place if everyone is a critical thinker. #criticalthinking #SriLanka #SriLankaCrisis
1020,2022-07-27 05:37:01+00:00,akankshaswarups,"Sri Lanka’s former president, Gotabaya Rajapaksa expected to return to the country from Singapore confirms Sri Lanka’s Cabinet Spokesperson #SriLankaCrisis"
1021,2022-07-27 05:07:30+00:00,PrabodOfficial,"Four million users have registered with the National Fuel Pass as at 9pm yesterday. 299 CEYPETCO &amp; 34 Lanka IOC fuel stations have fully adopted or tested the QR system by yesterday (26 July) to complete 92,845 transactions - Minister @kanchana_wij
#lka #SriLankaCrisis"
1022,2022-07-27 04:58:13+00:00,muditha,"Even the new prime minister is accepting that there will be more social protests! So are they going to rule under the state of emergency?
#SriLankaProtests #lka #DemocracyLeft"
1023,2022-07-27 04:44:23+00:00,kanika0509,My sweet cab driver last night who picked me up from Colombo airport asked me if I needed AC for my 25 km journey? It felt almost criminal to say yes.. I politely refused. Cool night breeze it is! #SriLankaCrisis
1024,2022-07-27 04:40:00+00:00,Vidiyallk,Former president #GotabayaRajapaksa is set to extend his stay in #Singapore by another 14 days - the Straits Times reported. #lka #SriLanka #SriLankaCrisis
1025,2022-07-27 04:29:57+00:00,yugan___,"The Straits Times in #Singapore reports that the government of Singapore has extended the short-term visit pass granted to former President Gotabaya Rajapaksa by 14 days.

#LKA #SriLanka #SLnews #EconomicCrisisLK #SriLankaProtests"
1026,2022-07-27 04:19:47+00:00,Ashan_de_Silva,"These politicians assuming duties after vehemently and vociferously saying they won’t work with this Government, is doing wonders for my trust issues 🙁 #SriLankaCrisis"
1027,2022-07-27 04:14:35+00:00,lancekmuller,"Asking the government to be fair in matters of justice and treat everybody equally. What kind of an OPTIMIST ARE YOU??!??
#smh #lka #srilankacrisis"
1028,2022-07-27 04:10:01+00:00,priyatharshan1,Minister Susil Premajayantha has been appointed as the Leader of the House and Minister Prasanna Ranatunga reappointed as the Chief Government Whip #lka #SriLankaCrisis #srilanka
1029,2022-07-27 03:53:48+00:00,haya2022SL,We need to focus on what immediate actions have been taken (or should be taken) by the @RW_UNP government and compel the government to act fast before the ship sinks further. I think this is where our focus should be Lankans! #SriLankaEconomicCrisis #SriLankans #SriLankaProtests
1030,2022-07-27 03:30:55+00:00,iam_shabeesh,""" QR code system to get rid of the black market 😑"" 

Black Market would demolish by itself once fulfill the Fuel demand of the commoners you fumbduck. 😤

#SriLankaEconomicCrisis"
1031,2022-07-27 03:19:18+00:00,PrabodOfficial,"Police CID have so far identified a group of around 150 people involved in breaking into President’s House, Temple Trees, Presidential Secretariat and Prime Minister’s Office and causing damage to properties - @DailyNews_lk
#lka #SriLankaCrisis"
1032,2022-07-27 03:18:57+00:00,impsaleowner,One thing is very clear @RW_UNP is not here to find solutions for economic crisis country facing ! So far he is demonstrating that he’s here to do whatever it takes to control citizens from practicing their democratic rights #SriLankaProtests #SriLankaEconomicCrisis #UNHCR #IMF
1033,2022-07-27 03:10:56+00:00,PrabodOfficial,"Education Minister Susil Premajayantha has been elected as the Leader of the House
#lka #SriLankaCrisis"
1034,2022-07-27 03:10:09+00:00,_thinkholic,"In the last few months, I met a few ppl in #SriLankaProtests that decided to stay here in #Lka for a little longer even though they had every opportunity to leave the country right away. They wanted to join the protests which gave some hope for them and the country at the time."
1035,2022-07-27 03:05:11+00:00,manallitea,#GoHomeGota was about ending a corrupt regime. That has not happened. But people so anti-aragalaya now.
1036,2022-07-27 02:55:01+00:00,zacky041,"Today I want to see, to which side @fernandoharin going to vote😁
Because now he have got caught to @RW_UNP 's trap. Will see what he is going to do😁
#GoHomeRanil #SriLankaEconomicCrisis #SriLankaCrisis #SriLankaProtests #Corruption #EnoughIsEnough"
1037,2022-07-27 01:58:37+00:00,FernandoMahada,Spoiler alert for #SriLanka : social activists are getting arrested just because they video and stream how police-men behave at petrol shed. Guess tweeting and posting on fb to follow. #FreeSpeech is just a myth in #SriLanka . #SriLankaProtests #SriLankaCrisis
1038,2022-07-27 01:57:37+00:00,ChamindraH,"Good Morning friends. finally got fuel  yesterday after 24+hours in queue (28 to be exact) was in the car overnight, no sleep but fellow queue members helped out each other. 20 liters gained. QR code works 4 now. Lets see how it goes #FuelCrisisLK"
1039,2022-07-27 00:58:34+00:00,PrabodOfficial,"A youth arrested in Ethul-Kotte area with 5 tear gas cannisters that were forcibly taken by the protesters after attacking the security forces on July 13 at the Polduwa junction - Police
#lka #SriLankaCrisis"
1040,2022-07-27 00:57:04+00:00,tamil_butterfly,"A few mobs let the thieves escape and jailed the fighters 
#GotaGoGama #NotMyPresident  #monkeypox #SLnews #COVID19 #stateofemergency  #SayNo2Ranil #GoHomeRania #GoHome225 #SriLankaCrisis #SriLankaProtests  #SriLankaToday #SrilankaNews #news #LocalNews   #releasedhanizali"
1041,2022-07-27 00:38:08+00:00,kaysar_tanim,"whats happening to this world? #oilcrisis, #UkraineRussiaWar #SriLankaCrisis every thing is going worst day by day!"
1042,2022-07-26 23:57:34+00:00,LakmithDias,"The new narrative is that those who rebel are suppressed 
The same goons that were hired to derail the ‘aragalaya’ are being used for this 
World’s a stage I guess 
#lka #gohomegota"
1043,2022-07-26 23:43:10+00:00,ranjanratnam,"According to Mr @RW_UNP recent tweet gas shortage is no more. I would like to ask the Srilankan people if this is true!
Well my family is struggling to get gas in Colombo 
May be my family is not telling truth but Ranil is
#SriLankaCrisis #SriLanka #fuel #gas #GoHomeRajapaksas"
1044,2022-07-26 23:02:19+00:00,MuraliyP,Quite apart from politics its time to give a detailed plan on economic resurgence action plan thus people will know the game plan &amp; what to expect. Uncertainty brews restlessness. A clear &amp; detailed plan will calm minds. #SrilankaPresident #SriLankaEconomicCrisis #SriLanka
1045,2022-07-26 21:01:40+00:00,anshismpodcast,"The current state of Sri Lanka 🇱🇰 breaks my heart. Beautiful people and beautiful country. Family hierarchy, foreign loans, Covid , extreme farmer laws … just a few reasons that have ruined the economy💔

#SriLankaCrisis #Opinion"
1046,2022-07-26 18:56:07+00:00,EconomicShelter,"We all know #SriLankaEconomicCrisis. 
Pakistan's economy has also CRASHED
Zambia ,Suriname and Lebanon are in Debt Default."
1047,2022-07-26 18:47:36+00:00,Ajmal814,"When we will do #Aragalaya against corrupted public servant
When we will stop bribing?
When we will raise voice against PS?
Are we selfish??
How we will stop bribing?
Why we do?
There are  bribe from immigration officer to principals, pions... WTH
#GoHomeRajapaksas"
1048,2022-07-26 18:24:59+00:00,SriLankanBuzz,"Today's Trending #Tags 26-7-2022. 1/5
       1. #SriLankaCrisis
       2. #SriLankaProtests
       3. #News1st
       4. #SriLankaEconomicCrisis
       5. #Aragalaya
       6. #DailyMirror
       7. #India"
1049,2022-07-26 18:14:00+00:00,Welikumbura,"Those who think #Aragalaya lost public support should look at the video of arresting Danish. Even though they couldn't stop him from getting arrested, almost everyone on that plane stood up for him.

#lka #SriLanka #SriLankaProtests #GoHomeRanil #SriLankaCrisis #අරගලයටජය"
1050,2022-07-26 18:07:47+00:00,IamSivaranjan,Those in need of passports urgently can forward their documents through @WhatsApp 0706311711 &amp; reserve an appointment with date &amp; time - Dept of Immigration &amp; Emigration #SriLankaCrisis
1051,2022-07-26 17:53:33+00:00,writergirl_11,"Why has #Cabraal not been arrested yet…? 

#SriLankaCrisis #EconomicCrisis #GoHomeRanil #StayTFOutGota #Aragalaya #Jayawewa"
1052,2022-07-26 17:35:56+00:00,Remyantho,"Do we need to change the President at this situation...? 

#LKA #SrilankaPresident #SriLankaCrisis"
1053,2022-07-26 17:21:57+00:00,arethusacader,#SriLankaProtests #SrilankaPresident Ranil Wickramasinghe is now through the Security Forces ensuring that the leaders of the Aragalaya are arrested and dealt with. This will break the backbone of the protesters and he will triumph. He is doing the dirty work for the Rajapakses.
1054,2022-07-26 16:42:54+00:00,DevenSilva3,These bloody goons have the time to eradicate protests. But no time sort out this crisis. #EconomicCrisisLK #SriLankaProtests
1055,2022-07-26 16:41:30+00:00,VJanagan,"Failure to Impressing IMF
Lost faith in relationship with the USA
No interest in regularising the corrupted system.
Planning as usual to twist India’s plans 
It leads Sri Lanka again to go behind China 🇨🇳. #EconomicCrisisLK #SriLankaCrisis #SrilankaPresident"
1056,2022-07-26 16:29:36+00:00,mdlucias,"Sanath Nisantha mp said that more than 14 thousands in protest side link with drugs and heroin. There for 
we don't need to afraid for them.

#srilanka #SrilankaPresident #FuelCrisisLK #Colombo #SriLankaEconomicCrisis #Aragalaya"
1057,2022-07-26 16:14:11+00:00,tmendis,#SriLankan economy is going haywire. #CBSL says fuel imports are restricted due to lack of #forex and no more #fule imports after next month. Is #SriLankaCrisis turning from bad to ugly? #IMF #WorldBank
1058,2022-07-26 15:57:18+00:00,DiSarathchandra,"""...the struggle, in and of itself, has meaning.""
~Ta-Nehisi Coates~ #SriLankaCrisis"
1059,2022-07-26 15:34:05+00:00,theGayan,"Fact or Fiction: How NOT to handle a sov debt crisis?

Dad lost his job. Now the home loan is in arrears.

Bank is about to auction the house.

Dad is pleading to restructure the loan.

It's not just the bank. He owes money to everyone, even the fuel station.

1/4
#SriLankaCrisis"
1060,2022-07-26 15:28:25+00:00,KewalMehta16,"Kill them with your kindness 
NO!
Torture them with your success!#recession #india #SriLankaCrisis #StockMarket #nifty #Kindness #success"
1061,2022-07-26 15:25:19+00:00,MekoTweet,"Those in need of #passports urgently can forward their documents through WhatsApp No. 0706311711 &amp; reserve an appointment with date &amp; time.... 
- Dept. of Immigration &amp; Emigration
#SriLankaCrisis #Passport
#SriLankaEconomicCrisis #SriLanka #lka"
1062,2022-07-26 15:11:27+00:00,thisisparthiban,Those in need of passports urgently can forward their documents through @WhatsApp 0706311711 &amp; reserve an appointment with date &amp; time - Dept of Immigration &amp; Emigration #SriLankaCrisis
1063,2022-07-26 15:02:08+00:00,lev_6199,"Is the fuel crisis getting better or worse?
#SriLankaCrisis #EconomicCrisisLK #fuelshortage #gogreen"
1064,2022-07-26 14:59:41+00:00,EnHui,"RW presidency:
ER for no reason

Protestors brutally attacked by the military in the dark

The attacks repeatedly Justified

Emboldened SLPP MPs openly suggest more violence

Neoliberals back with renewed vigour

#SriLankaEconomicCrisis"
1065,2022-07-26 14:54:03+00:00,Vidiyallk,"Dhaniz Ali, the person who forcibly entered #SriLanka Rupavahini Corporation &amp; attempted to disrupt telecasts on July 13 arrested while trying to leave for #Dubai on a flight from the BIA #lka #SriLankaCrisis"
1066,2022-07-26 14:43:49+00:00,Becca__jp,"‼️ Dhaniz Ali, the person who forcibly entered Sri Lanka Rupavahini Corporation on 13 July was arrested while trying to leave for Dubai from BIA

#lka #SriLanka #SriLankaProtests"
1067,2022-07-26 14:24:32+00:00,tamil_butterfly,"Energy Minister Kanjan Wijesekara mentioned that there is a major challenge in procuring the required fuel for August. 
#GotaGoGama #NotMyPresident  #monkeypox #SLnews #COVID19 #stateofemergency  #SayNo2Ranil #GoHomeRania #GoHome225 #SriLankaCrisis #SriLankaProtests   #news #"
1068,2022-07-26 14:15:31+00:00,TheStartupCook,"Is 6000 the new normal for a basic ass dress? 

#SriLankaEconomicCrisis 😭"
1069,2022-07-26 14:04:36+00:00,chamalAsela,Looks like no petrol again! No update whatsoever from @LankaIOCPLC Ratmalana! Couldn’t get the petrol on allocated day. Same result on last Saturday as well! @ManojGu10100891 @kanchana_wij #FuelCrisisLK
1070,2022-07-26 13:35:54+00:00,Ulunduwadai,"Heard that the Bandaranaike statue started walking last night and has bit some people ,SWRD HAS BECOME a #zombie #SriLanka #SriLankaProtests #SriLankaCrisis #TheWalkingDead"
1071,2022-07-26 13:26:53+00:00,finityfund,"Why are covid numbers increasing after RW become president in #SriLanka? 

#SriLankaEconomicCrisis #SriLankaCrisis"
1072,2022-07-26 13:06:41+00:00,ThulybWadood,Tomorrow is ma date today itself there is Q when will this shit show end 😫😫😫 #FuelCrisisLK #lka
1073,2022-07-26 13:04:25+00:00,wimal_k,"My Fuel day number was 2. today is the second day where I had to wait in the queue in hours and return home with empty tank.
I have no hope on next day either.
#lka fuel black market created this mess.
#FuelCrisisLK #EconomicCrisisLK"
1074,2022-07-26 12:37:21+00:00,PrabodOfficial,"SLTB depots to issue fuel to vans and buses that transport school children on Wednesdays and Saturdays.
#lka #SriLankaCrisis"
1075,2022-07-26 12:04:25+00:00,tamil_butterfly,"Money, prestige and position make a man
 When enslaved
 Unnecessary evils also surround him. 
#GotaGoGama #NotMyPresident  #PresidentRanilWickremesinghe #BRAKINGNEWS #Petrol #stateofemergency  #SayNo2Ranil #GoHomeRania #PresidentialElections2022 #GoHome225 #GoHomeGota #aragalaya"
1076,2022-07-26 11:27:11+00:00,PrabodOfficial,"Passports will be issued from tomorrow (27 July) only to those with prior appointments - Dept. of Immigration &amp; Emigration
#lka #SriLankaCrisis"
1077,2022-07-26 11:25:53+00:00,_m_e_b_i_,"Why no one is not speaking about the bond scam?
#SriLankaProtests #SriLanka #EconomicCrisisLK #GoHomeRanil #aragalaya #noadressgota #GoodGovernance"
1078,2022-07-26 11:15:00+00:00,CitizenChecked,"✅ Verified News Update

Passports will be issued from tomorrow (27 ) only to those with prior appointments. 

Source - The department of Immigration &amp; Emigration 

#SriLankaCrisis #SriLankaprotest #ProtestLK #lka #SriLankaEconomicCrisis"
1079,2022-07-26 11:11:52+00:00,InvictuSriLanka,"Collective Anarchy with Individual consequences!

Over and over again, Old men with Money and Power use Young, passionate youth to do their bidding and further their agendas. 

War, Political revolution. Its just a matter of Time!

#SriLankaEconomicCrisis #SriLankaCrisis #lka"
1080,2022-07-26 10:58:18+00:00,Saleem_SRJ,"Does anybody know any social media pages &amp; websites to see that in which fuel station &amp; in which date will the fuel be issued?
@kanchana_wij #FuelCrisisLK #SriLankaEconomicCrisis"
1081,2022-07-26 10:23:49+00:00,KarthikVijay30,SL Fuel queuing system is keep changing like the UK weather.. #FuelCrisisLK
1082,2022-07-26 10:23:04+00:00,AbdulMedellinn,Very good friend of mine was asked to come for an inquiry today by Colombo CID for participating in #Aragalaya went inside this morning and not yet returned back #SriLanka #SriLankaProtests
1083,2022-07-26 10:22:33+00:00,imesh430,"How rich are you? 
Me: I have four weddings in the next four weeks for which I confirmed to attend.
#SriLanka #SriLankaEconomicCrisis #weddings"
1084,2022-07-26 10:01:30+00:00,thushponweera,"Got a tuk from Uber today to pick our kid from school. Usually a 250 ride, went upto 500 before the fuel crisis got really bad. But today's fare was 400! It was a pleasant surprise. It's come to being grateful now for being charged the correct value for something 😅 #fuelcrisislk"
1085,2022-07-26 09:59:13+00:00,DinooWickramag1,"Grateful to @icta_srilanka for giving me a solution in less than 2 days for my #FuelPassLK registration issue, when I didn’t even write to them directly. Hoping to see more institutions step up in similar ways to resolve customer complaints. #FuelCrisisLK #EconomicCrisisLK"
1086,2022-07-26 09:50:23+00:00,NationalLanka,Don’t be fooled. The Rajapaksa’s are in power by Proxy. #ChaseTheDevil #SriLankaCrisis
1087,2022-07-26 09:45:25+00:00,PrabodOfficial,"Private bus operators from Nugegoda on route numbers 119, 117, 168, 176, 259, 689 &amp; 183 launch a strike demanding fuel
#lka #SriLankaCrisis"
1088,2022-07-26 09:44:36+00:00,Welikumbura,"Whatever aid #SriLanka is to be received from other countries or international organisations is in jeopardy not because of #Aragalaya; they are in jeopardy because @ParliamentLK voted in fascist ruler @RW_UNP as #SriLankan president.

#lka #GoHomeRanil #SriLankaCrisis #අරගලයටජය"
1089,2022-07-26 09:44:35+00:00,vimomalinda,"""The thieves in the parliament must be removed, yet I'm sending money via illegal ways,"" A typical Sri Lankan living overseas.
#srilanka #SriLankan #SriLankaEconomicCrisis #srilankadollarchallenge #illegal #corruption"
1090,2022-07-26 09:33:32+00:00,Welikumbura,"Fort Magistrate ratified that he did not advise police to remove the tent &amp; settlements near the Bsndaranayake statue when lawyers from #Aragalaya stated the facts about the court order about the Bandaranayske statue.

#lka #SriLanka #GoHomeRanil #SriLankaProtests #අරගලයටජය"
